Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Age,Item_Category,Price_Category
FDZ58,17.85,Low Fat,0.052166995,Snack Foods,121.7072,OUT035,2004,Small,Tier 2,Supermarket Type1,2817.6656,21,FD,Medium
FDZ50,12.8,Regular,0.076700853,Dairy,184.2608,OUT027,1985,Medium,Tier 3,Supermarket Type3,6064.1064,40,FD,High
NCG18,15.3,Low Fat,0.038460297,Household,104.0332,OUT010,1998,Medium,Tier 3,Grocery Store,205.0664,27,NC,Medium
FDZ56,16.25,Low Fat,0.025789175,Fruits and Vegetables,166.9474,OUT045,2002,Medium,Tier 2,Supermarket Type1,2863.6058,23,FD,High
FDH50,15,Regular,0.161301097,Canned,185.1266,OUT013,1987,High,Tier 3,Supermarket Type1,2213.1192,38,FD,High
DRO35,13.85,Low Fat,0.034640466,Hard Drinks,116.1492,OUT045,2002,Medium,Tier 2,Supermarket Type1,1274.3412,23,DR,Medium
DRH51,17.6,Low Fat,0.076700853,Dairy,89.1856,OUT027,1985,Medium,Tier 3,Supermarket Type3,2109.2544,40,DR,Low
FDS19,13.8,Regular,0.064307102,Fruits and Vegetables,77.3012,OUT049,1999,Medium,Tier 1,Supermarket Type1,1593.9252,26,FD,Low
NCM06,7.475,Low Fat,0.076036381,Household,153.9656,OUT018,2009,Medium,Tier 3,Supermarket Type2,2625.9152,16,NC,High
FDP52,18.7,Regular,0.071091591,Frozen Foods,228.601,OUT017,2007,Medium,Tier 2,Supermarket Type1,4823.721,18,FD,Very High
FDK02,12.5,Low Fat,0.187841082,Canned,119.244,OUT010,1998,Medium,Tier 3,Grocery Store,119.844,27,FD,Medium
FDG59,15.85,Low Fat,0.043234574,Starchy Foods,38.3164,OUT046,1997,Small,Tier 1,Supermarket Type1,540.6296,28,FD,Low
FDN20,19.35,Low Fat,0.026055106,Fruits and Vegetables,169.5474,OUT027,1985,Medium,Tier 3,Supermarket Type3,4211.185,40,FD,High
FDO57,20.75,Low Fat,0.109153001,Snack Foods,161.3578,OUT018,2009,Medium,Tier 3,Supermarket Type2,4492.8184,16,FD,High
NCJ30,5.82,Low Fat,0.08062523,Household,168.379,OUT035,2004,Small,Tier 2,Supermarket Type1,1188.453,21,NC,High
FDQ31,5.785,Regular,0.0901292,Fruits and Vegetables,89.8856,OUT010,1998,Medium,Tier 3,Grocery Store,175.7712,27,FD,Low
FDC05,13.1,Regular,0.098938169,Frozen Foods,195.7768,OUT049,1999,Medium,Tier 1,Supermarket Type1,4138.6128,26,FD,High
FDM08,10.1,Regular,0.07371873,Fruits and Vegetables,225.1088,OUT013,1987,High,Tier 3,Supermarket Type1,3579.3408,38,FD,Very High
NCA41,16.75,Low Fat,0.032580547,Health and Hygiene,192.1162,OUT035,2004,Small,Tier 2,Supermarket Type1,3848.324,21,NC,High
FDK15,10.8,Low Fat,0.097937252,Meat,98.9042,OUT027,1985,Medium,Tier 3,Supermarket Type3,4960.21,40,FD,Low
FDX56,17.1,Regular,0.07371873,Fruits and Vegetables,208.5638,OUT049,1999,Medium,Tier 1,Supermarket Type1,5383.6588,26,FD,Very High
FDT21,7.42,Low Fat,0.020391845,Snack Foods,248.9092,OUT046,1997,Small,Tier 1,Supermarket Type1,2241.0828,28,FD,Very High
FDQ46,7.51,Low Fat,0.103813029,Snack Foods,113.7544,OUT046,1997,Small,Tier 1,Supermarket Type1,671.1264,28,FD,Medium
FDS01,11.6,Low Fat,0.031069203,Canned,179.6686,OUT019,1985,Small,Tier 1,Grocery Store,177.7686,40,FD,High
FDW34,9.6,Low Fat,0.062294473,Snack Foods,242.417,OUT019,1985,Small,Tier 1,Grocery Store,486.034,40,FD,Very High
FDX07,19.2,Regular,0.022914478,Fruits and Vegetables,181.195,OUT035,2004,Small,Tier 2,Supermarket Type1,2380.235,21,FD,High
FDN13,18.6,Low Fat,0.152058281,Breakfast,99.9358,OUT046,1997,Small,Tier 1,Supermarket Type1,201.0716,28,FD,Low
NCP02,7.105,Low Fat,0.044991294,Household,59.2562,OUT018,2009,Medium,Tier 3,Supermarket Type2,651.8182,16,NC,Low
FDT48,4.92,Low Fat,0.046214971,Baking Goods,199.8084,OUT017,2007,Medium,Tier 2,Supermarket Type1,3968.168,18,FD,High
FDZ49,11,Regular,0.13312044,Canned,221.5798,OUT035,2004,Small,Tier 2,Supermarket Type1,4187.2162,21,FD,Very High
NCJ17,7.68,Low Fat,0.255348289,Health and Hygiene,84.4224,OUT010,1998,Medium,Tier 3,Grocery Store,170.4448,27,NC,Low
FDB17,13.15,Low Fat,0.036879539,Frozen Foods,181.3976,OUT017,2007,Medium,Tier 2,Supermarket Type1,3078.6592,18,FD,High
FDP48,7.52,Regular,0.044202545,Baking Goods,182.995,OUT018,2009,Medium,Tier 3,Supermarket Type2,4394.28,16,FD,High
FDI53,8.895,Regular,0.137858955,Frozen Foods,162.1236,OUT049,1999,Medium,Tier 1,Supermarket Type1,2577.9776,26,FD,High
FDW02,4.805,Regular,0.037668051,Dairy,126.7704,OUT013,1987,High,Tier 3,Supermarket Type1,2628.5784,38,FD,Medium
FDL20,17.1,Low Fat,0.224837308,Fruits and Vegetables,112.7886,OUT019,1985,Small,Tier 1,Grocery Store,222.3772,40,FD,Medium
FDV32,7.785,Low Fat,0.089069748,Fruits and Vegetables,62.751,OUT018,2009,Medium,Tier 3,Supermarket Type2,1707.777,16,FD,Low
FDG38,8.975,Regular,0.053027398,Canned,86.0224,OUT017,2007,Medium,Tier 2,Supermarket Type1,1278.336,18,FD,Low
NCB31,6.235,Low Fat,0.118099673,Household,262.891,OUT027,1985,Medium,Tier 3,Supermarket Type3,5522.811,40,NC,Very High
FDF52,9.3,Low Fat,0.06980413,Frozen Foods,182.9292,OUT017,2007,Medium,Tier 2,Supermarket Type1,4013.4424,18,FD,High
FDB15,10.895,Low Fat,0.137023446,Dairy,263.7568,OUT049,1999,Medium,Tier 1,Supermarket Type1,7646.0472,26,FD,Very High
FDO48,15,Regular,0.026950104,Baking Goods,220.9456,OUT018,2009,Medium,Tier 3,Supermarket Type2,1768.3648,16,FD,Very High
NCR53,12.15,Low Fat,0.058957514,Health and Hygiene,224.4404,OUT018,2009,Medium,Tier 3,Supermarket Type2,5626.01,16,NC,Very High
FDF56,16.7,Regular,0.119362812,Fruits and Vegetables,180.3976,OUT013,1987,High,Tier 3,Supermarket Type1,3078.6592,38,FD,High
FDL57,15.1,Regular,0.067350054,Snack Foods,257.3304,OUT018,2009,Medium,Tier 3,Supermarket Type2,3874.956,16,FD,Very High
NCC31,8.02,Low Fat,0.064963102,Household,157.7972,OUT013,1987,High,Tier 3,Supermarket Type1,1713.7692,38,NC,High
FDE33,19.35,reg,0.049712775,Fruits and Vegetables,78.2644,OUT049,1999,Medium,Tier 1,Supermarket Type1,1492.7236,26,FD,Low
FDV52,20.7,Regular,0.122208091,Frozen Foods,119.7466,OUT017,2007,Medium,Tier 2,Supermarket Type1,4006.7844,18,FD,Medium
FDR46,16.85,Low Fat,0.138742518,Snack Foods,147.476,OUT027,1985,Medium,Tier 3,Supermarket Type3,3368.948,40,FD,Medium
DRE12,4.59,Low Fat,0.070780558,Soft Drinks,114.586,OUT046,1997,Small,Tier 1,Supermarket Type1,1245.046,28,DR,Medium
FDD57,18.1,Low Fat,0.037492325,Fruits and Vegetables,95.5094,OUT010,1998,Medium,Tier 3,Grocery Store,95.2094,27,FD,Low
NCS41,12.85,Low Fat,0.053527105,Health and Hygiene,185.1608,OUT049,1999,Medium,Tier 1,Supermarket Type1,2388.8904,26,NC,High
NCY41,16.75,low fat,0.076164013,Health and Hygiene,34.0532,OUT017,2007,Medium,Tier 2,Supermarket Type1,575.2512,18,NC,Low
FDV22,14.85,Regular,0.009995002,Snack Foods,154.463,OUT017,2007,Medium,Tier 2,Supermarket Type1,3755.112,18,FD,High
FDF12,8.235,Low Fat,0.08259502,Baking Goods,149.1076,OUT045,2002,Medium,Tier 2,Supermarket Type1,1182.4608,23,FD,Medium
FDM13,6.425,Low Fat,0.063122753,Breakfast,131.3626,OUT013,1987,High,Tier 3,Supermarket Type1,262.3252,38,FD,Medium
FDQ56,6.59,Low Fat,0.105597316,Fruits and Vegetables,83.4908,OUT046,1997,Small,Tier 1,Supermarket Type1,1342.2528,28,FD,Low
FDW55,12.6,Regular,0.021863506,Fruits and Vegetables,247.0092,OUT027,1985,Medium,Tier 3,Supermarket Type3,5478.2024,40,FD,Very High
NCT29,12.6,Low Fat,0.063800266,Health and Hygiene,123.0414,OUT027,1985,Medium,Tier 3,Supermarket Type3,4629.9732,40,NC,Medium
NCX42,6.36,Low Fat,0.006012413,Household,163.0526,OUT017,2007,Medium,Tier 2,Supermarket Type1,1644.526,18,NC,High
FDR24,17.35,Regular,0.063207198,Baking Goods,89.383,OUT017,2007,Medium,Tier 2,Supermarket Type1,1258.362,18,FD,Low
NCS42,8.6,Low Fat,0.069809115,Household,90.5146,OUT017,2007,Medium,Tier 2,Supermarket Type1,729.7168,18,NC,Low
FDL40,17.7,Low Fat,0.011660463,Frozen Foods,96.541,OUT018,2009,Medium,Tier 3,Supermarket Type2,2220.443,16,FD,Low
FDD47,7.6,Regular,0.142410775,Starchy Foods,171.9448,OUT046,1997,Small,Tier 1,Supermarket Type1,3749.7856,28,FD,High
DRE03,19.6,Low Fat,0.024226902,Dairy,48.7718,OUT046,1997,Small,Tier 1,Supermarket Type1,236.359,28,DR,Low
NCM18,13,Low Fat,0.082440705,Household,61.3194,OUT027,1985,Medium,Tier 3,Supermarket Type3,2043.3402,40,NC,Low
FDF52,9.3,Low Fat,0.066918731,Frozen Foods,184.2292,OUT045,2002,Medium,Tier 2,Supermarket Type1,1641.8628,23,FD,High
NCG43,20.2,Low Fat,0.074390007,Household,91.4462,OUT045,2002,Medium,Tier 2,Supermarket Type1,1943.4702,23,NC,Low
FDE20,11.35,Regular,0.005530516,Fruits and Vegetables,171.179,OUT046,1997,Small,Tier 1,Supermarket Type1,4923.591,28,FD,High
FDI33,16.5,Low Fat,0.028579565,Snack Foods,90.3146,OUT017,2007,Medium,Tier 2,Supermarket Type1,2554.0088,18,FD,Low
NCT06,17.1,Low Fat,0.038705317,Household,165.0842,OUT013,1987,High,Tier 3,Supermarket Type1,2320.9788,38,NC,High
FDY24,4.88,Regular,0.074331188,Baking Goods,53.1298,OUT035,2004,Small,Tier 2,Supermarket Type1,808.947,21,FD,Low
FDZ33,10.195,Low Fat,0.108004532,Snack Foods,148.7076,OUT017,2007,Medium,Tier 2,Supermarket Type1,1330.2684,18,FD,Medium
FDJ55,12.8,Regular,0.023626808,Meat,223.2404,OUT018,2009,Medium,Tier 3,Supermarket Type2,2475.4444,16,FD,Very High
FDE45,12.1,Low Fat,0.070660449,Fruits and Vegetables,180.4002,OUT019,1985,Small,Tier 1,Grocery Store,716.4008,40,FD,High
FDD44,8.05,Regular,0.078719835,Fruits and Vegetables,258.5646,OUT018,2009,Medium,Tier 3,Supermarket Type2,3091.9752,16,FD,Very High
FDD10,20.6,reg,0.046208155,Snack Foods,178.0344,OUT018,2009,Medium,Tier 3,Supermarket Type2,1605.9096,16,FD,High
FDA39,6.32,Low Fat,0.012769753,Meat,39.9822,OUT018,2009,Medium,Tier 3,Supermarket Type2,78.5644,16,FD,Low
FDB36,5.465,Regular,0.048486801,Baking Goods,131.2626,OUT013,1987,High,Tier 3,Supermarket Type1,3410.2276,38,FD,Medium
FDK52,18.25,Low Fat,0.132596101,Frozen Foods,226.2062,OUT010,1998,Medium,Tier 3,Grocery Store,677.1186,27,FD,Very High
FDJ36,14.5,Regular,0.128459481,Baking Goods,102.0332,OUT049,1999,Medium,Tier 1,Supermarket Type1,2050.664,26,FD,Medium
NCB55,15.7,Low Fat,0.161317495,Household,57.5562,OUT018,2009,Medium,Tier 3,Supermarket Type2,829.5868,16,NC,Low
NCK18,9.6,Low Fat,0.011211251,Household,166.9184,OUT010,1998,Medium,Tier 3,Grocery Store,660.4736,27,NC,High
FDX27,20.7,reg,0.114294512,Dairy,94.9436,OUT049,1999,Medium,Tier 1,Supermarket Type1,1229.0668,26,FD,Low
FDB08,6.055,Low Fat,0.031103357,Fruits and Vegetables,159.9578,OUT046,1997,Small,Tier 1,Supermarket Type1,2727.7826,28,FD,High
FDX43,5.655,LF,0.085274988,Fruits and Vegetables,165.05,OUT046,1997,Small,Tier 1,Supermarket Type1,2330.3,28,FD,High
FDA20,6.78,Low Fat,0.066892471,Fruits and Vegetables,186.424,OUT018,2009,Medium,Tier 3,Supermarket Type2,1304.968,16,FD,High
FDC04,15.6,Low Fat,0.078764059,Dairy,241.3854,OUT019,1985,Small,Tier 1,Grocery Store,483.3708,40,FD,Very High
FDG17,6.865,Regular,0.036042939,Frozen Foods,244.4486,OUT017,2007,Medium,Tier 2,Supermarket Type1,4153.9262,18,FD,Very High
FDU58,6.61,Regular,0.04855968,Snack Foods,188.4898,OUT010,1998,Medium,Tier 3,Grocery Store,187.0898,27,FD,High
FDP24,20.6,Low Fat,0.082602127,Baking Goods,120.9756,OUT027,1985,Medium,Tier 3,Supermarket Type3,3877.6192,40,FD,Medium
NCT29,12.6,Low Fat,0.064240743,Health and Hygiene,121.9414,OUT045,2002,Medium,Tier 2,Supermarket Type1,1462.0968,23,NC,Medium
FDB08,6.055,Low Fat,0.031230059,Fruits and Vegetables,160.3578,OUT018,2009,Medium,Tier 3,Supermarket Type2,1765.0358,16,FD,High
NCB43,20.2,Low Fat,0.100114941,Household,188.3898,OUT045,2002,Medium,Tier 2,Supermarket Type1,3554.7062,23,NC,High
FDL09,19.6,Regular,0.22417463,Snack Foods,168.8816,OUT019,1985,Small,Tier 1,Grocery Store,167.7816,40,FD,High
DRK49,14.15,Low Fat,0.035943717,Soft Drinks,40.5138,OUT046,1997,Small,Tier 1,Supermarket Type1,446.7518,28,DR,Low
FDR37,16.5,Regular,0.06619442,Breakfast,184.4292,OUT013,1987,High,Tier 3,Supermarket Type1,3101.2964,38,FD,High
FDG56,13.3,Regular,0.071439051,Fruits and Vegetables,61.0536,OUT035,2004,Small,Tier 2,Supermarket Type1,1898.8616,21,FD,Low
FDE34,9.195,Low Fat,0.108059141,Snack Foods,181.7634,OUT049,1999,Medium,Tier 1,Supermarket Type1,6179.9556,26,FD,High
FDE16,8.895,Low Fat,0.026216144,Frozen Foods,207.5954,OUT027,1985,Medium,Tier 3,Supermarket Type3,6668.6528,40,FD,Very High
FDT58,9,Low Fat,0.085938463,Snack Foods,168.6816,OUT035,2004,Small,Tier 2,Supermarket Type1,1342.2528,21,FD,High
FDR03,15.7,Regular,0.008734284,Meat,207.898,OUT035,2004,Small,Tier 2,Supermarket Type1,3095.97,21,FD,Very High
NCL30,18.1,Low Fat,0.049016517,Household,128.7336,OUT049,1999,Medium,Tier 1,Supermarket Type1,2173.1712,26,NC,Medium
FDT22,10.395,Low Fat,0.111554381,Snack Foods,59.822,OUT027,1985,Medium,Tier 3,Supermarket Type3,1677.816,40,FD,Low
FDP45,15.7,Regular,0.030672457,Snack Foods,253.1724,OUT049,1999,Medium,Tier 1,Supermarket Type1,5285.1204,26,FD,Very High
FDS15,9.195,Regular,0.077995641,Meat,107.1596,OUT013,1987,High,Tier 3,Supermarket Type1,2804.3496,38,FD,Medium
FDF16,7.3,Low Fat,0.085715273,Frozen Foods,146.6076,OUT027,1985,Medium,Tier 3,Supermarket Type3,1773.6912,40,FD,Medium
FDL13,13.85,Regular,0.056432784,Breakfast,234.93,OUT045,2002,Medium,Tier 2,Supermarket Type1,4660.6,23,FD,Very High
NCV30,20.2,Low Fat,0.066200667,Household,61.451,OUT018,2009,Medium,Tier 3,Supermarket Type2,126.502,16,NC,Low
FDG33,5.365,Regular,0.245542627,Seafood,172.2764,OUT019,1985,Small,Tier 1,Grocery Store,171.7764,40,FD,High
FDO10,13.65,reg,0.0127517,Snack Foods,55.5588,OUT046,1997,Small,Tier 1,Supermarket Type1,1603.2464,28,FD,Low
FDQ03,15,Regular,0.077949334,Meat,238.7248,OUT013,1987,High,Tier 3,Supermarket Type1,2133.2232,38,FD,Very High
NCC55,10.695,Low Fat,0.064022881,Household,36.0848,OUT018,2009,Medium,Tier 3,Supermarket Type2,372.848,16,NC,Low
FDD52,18.25,Regular,0.182407266,Dairy,109.157,OUT027,1985,Medium,Tier 3,Supermarket Type3,1867.569,40,FD,Medium
FDI16,14,Regular,0.136328794,Frozen Foods,54.864,OUT018,2009,Medium,Tier 3,Supermarket Type2,319.584,16,FD,Low
FDB44,6.655,Low Fat,0.016958832,Fruits and Vegetables,210.0586,OUT046,1997,Small,Tier 1,Supermarket Type1,4221.172,28,FD,Very High
FDA25,16.5,Regular,0.068125756,Canned,101.199,OUT046,1997,Small,Tier 1,Supermarket Type1,1031.99,28,FD,Medium
FDV33,9.6,Regular,0.02734361,Snack Foods,257.8304,OUT046,1997,Small,Tier 1,Supermarket Type1,1808.3128,28,FD,Very High
FDX47,6.55,Regular,0.034658144,Breads,155.8288,OUT049,1999,Medium,Tier 1,Supermarket Type1,1099.9016,26,FD,High
FDO50,16.25,low fat,0.0717791,Canned,89.8804,OUT017,2007,Medium,Tier 2,Supermarket Type1,1102.5648,18,FD,Low
FDV57,15.25,Regular,0.065841719,Snack Foods,179.866,OUT013,1987,High,Tier 3,Supermarket Type1,2696.49,38,FD,High
FDB02,9.695,Regular,0.029158763,Canned,174.537,OUT035,2004,Small,Tier 2,Supermarket Type1,1235.059,21,FD,High
FDD16,20.5,Low Fat,0.063649582,Frozen Foods,74.7696,OUT019,1985,Small,Tier 1,Grocery Store,74.5696,40,FD,Low
FDX02,16,LF,0.05706009,Dairy,225.0404,OUT046,1997,Small,Tier 1,Supermarket Type1,4950.8888,28,FD,Very High
FDP11,15.85,Low Fat,0.11566015,Breads,218.3166,OUT010,1998,Medium,Tier 3,Grocery Store,435.4332,27,FD,Very High
FDH32,12.8,Low Fat,0.075691713,Fruits and Vegetables,98.241,OUT027,1985,Medium,Tier 3,Supermarket Type3,2220.443,40,FD,Low
NCL18,18.85,Low Fat,0.167844438,Household,193.9136,OUT049,1999,Medium,Tier 1,Supermarket Type1,3110.6176,26,NC,High
FDT12,6.215,Regular,0.049722335,Baking Goods,224.5062,OUT045,2002,Medium,Tier 2,Supermarket Type1,4514.124,23,FD,Very High
FDD50,18.85,Low Fat,0.14095631,Canned,167.7132,OUT027,1985,Medium,Tier 3,Supermarket Type3,3889.6036,40,FD,High
NCU05,11.8,Low Fat,0.058827557,Health and Hygiene,80.8618,OUT049,1999,Medium,Tier 1,Supermarket Type1,1288.9888,26,NC,Low
FDI56,7.325,Low Fat,0.093765794,Fruits and Vegetables,90.3146,OUT018,2009,Medium,Tier 3,Supermarket Type2,1733.0774,16,FD,Low
DRL11,10.5,Low Fat,0.048092816,Hard Drinks,159.2946,OUT049,1999,Medium,Tier 1,Supermarket Type1,1893.5352,26,DR,High
FDQ08,15.7,Regular,0.018968743,Fruits and Vegetables,61.9536,OUT045,2002,Medium,Tier 2,Supermarket Type1,1225.072,23,FD,Low
FDW20,20.75,Low Fat,0.024032484,Fruits and Vegetables,124.973,OUT027,1985,Medium,Tier 3,Supermarket Type3,2463.46,40,FD,Medium
FDW46,13,Regular,0.070444232,Snack Foods,63.4484,OUT045,2002,Medium,Tier 2,Supermarket Type1,1043.9744,23,FD,Low
FDO09,13.5,Regular,0.125469442,Snack Foods,264.491,OUT049,1999,Medium,Tier 1,Supermarket Type1,6574.775,26,FD,Very High
DRJ49,6.865,Low Fat,0.01405025,Soft Drinks,128.9652,OUT018,2009,Medium,Tier 3,Supermarket Type2,1679.1476,16,DR,Medium
FDP26,7.785,Low Fat,0.139436695,Dairy,103.0306,OUT013,1987,High,Tier 3,Supermarket Type1,2404.2038,38,FD,Medium
FDO19,17.7,Regular,0.016593506,Fruits and Vegetables,46.9034,OUT035,2004,Small,Tier 2,Supermarket Type1,972.068,21,FD,Low
NCG43,20.2,Low Fat,0.124261614,Household,93.6462,OUT010,1998,Medium,Tier 3,Grocery Store,277.6386,27,NC,Low
FDG02,7.855,Low Fat,0.011261165,Canned,189.5188,OUT046,1997,Small,Tier 1,Supermarket Type1,1904.188,28,FD,High
FDO32,6.36,Low Fat,0.120520818,Fruits and Vegetables,45.906,OUT035,2004,Small,Tier 2,Supermarket Type1,419.454,21,FD,Low
FDR34,17,Regular,0.015965308,Snack Foods,229.4352,OUT046,1997,Small,Tier 1,Supermarket Type1,4809.7392,28,FD,Very High
FDU59,5.78,Low Fat,0.096386227,Breads,163.5552,OUT046,1997,Small,Tier 1,Supermarket Type1,1787.0072,28,FD,High
FDN31,11.5,Low Fat,0.073029341,Fruits and Vegetables,187.953,OUT045,2002,Medium,Tier 2,Supermarket Type1,2656.542,23,FD,High
FDT55,13.6,Regular,0.043443753,Fruits and Vegetables,158.1946,OUT027,1985,Medium,Tier 3,Supermarket Type3,6942.9624,40,FD,High
FDE08,18.2,Low Fat,0.049520593,Fruits and Vegetables,147.3734,OUT018,2009,Medium,Tier 3,Supermarket Type2,2375.5744,16,FD,Medium
FDK52,18.25,Low Fat,0.079152918,Frozen Foods,223.8062,OUT013,1987,High,Tier 3,Supermarket Type1,4288.4178,38,FD,Very High
FDW11,12.6,Low Fat,0.048741487,Breads,60.4194,OUT013,1987,High,Tier 3,Supermarket Type1,990.7104,38,FD,Low
FDC03,8.575,reg,0.071958197,Dairy,195.3794,OUT049,1999,Medium,Tier 1,Supermarket Type1,3511.4292,26,FD,High
FDR43,18.2,Low Fat,0.162147349,Fruits and Vegetables,37.719,OUT018,2009,Medium,Tier 3,Supermarket Type2,549.285,16,FD,Low
FDL14,8.115,reg,0.05382735,Canned,155.2972,OUT010,1998,Medium,Tier 3,Grocery Store,311.5944,27,FD,High
FDP39,12.65,Low Fat,0.069565759,Meat,52.4324,OUT045,2002,Medium,Tier 2,Supermarket Type1,571.2564,23,FD,Low
FDG29,17.6,Low Fat,0.056019324,Frozen Foods,40.0454,OUT027,1985,Medium,Tier 3,Supermarket Type3,419.454,40,FD,Low
DRH15,8.775,Low Fat,0.109911272,Dairy,41.9428,OUT046,1997,Small,Tier 1,Supermarket Type1,1537.998,28,DR,Low
FDT11,5.94,Regular,0.029366813,Breads,187.7556,OUT035,2004,Small,Tier 2,Supermarket Type1,3755.112,21,FD,High
FDU48,18.85,Low Fat,0.055347985,Baking Goods,131.5284,OUT035,2004,Small,Tier 2,Supermarket Type1,1581.9408,21,FD,Medium
FDY12,9.8,Regular,0.074331188,Baking Goods,49.2008,OUT013,1987,High,Tier 3,Supermarket Type1,657.8104,38,FD,Low
FDS44,12.65,Regular,0.156926608,Fruits and Vegetables,238.3538,OUT017,2007,Medium,Tier 2,Supermarket Type1,5528.1374,18,FD,Very High
NCP06,20.7,Low Fat,0.039405676,Household,149.8366,OUT018,2009,Medium,Tier 3,Supermarket Type2,2267.049,16,NC,Medium
DRH23,14.65,Low Fat,0.170176516,Hard Drinks,55.2614,OUT013,1987,High,Tier 3,Supermarket Type1,718.3982,38,DR,Low
FDA16,6.695,Low Fat,0.033777629,Frozen Foods,222.8456,OUT027,1985,Medium,Tier 3,Supermarket Type3,7073.4592,40,FD,Very High
FDT45,15.85,Low Fat,0.057546914,Snack Foods,55.8956,OUT018,2009,Medium,Tier 3,Supermarket Type2,491.3604,16,FD,Low
FDE56,17.25,Regular,0.160095901,Fruits and Vegetables,61.5194,OUT017,2007,Medium,Tier 2,Supermarket Type1,1052.6298,18,FD,Low
FDA40,16,Regular,0.099832728,Frozen Foods,87.4856,OUT017,2007,Medium,Tier 2,Supermarket Type1,263.6568,18,FD,Low
FDA39,6.32,Low Fat,0.012717946,Meat,40.2822,OUT046,1997,Small,Tier 1,Supermarket Type1,628.5152,28,FD,Low
NCB19,6.525,LF,0.090278634,Household,86.7882,OUT035,2004,Small,Tier 2,Supermarket Type1,1975.4286,21,NC,Low
FDZ34,6.695,Low Fat,0.075183515,Starchy Foods,191.882,OUT013,1987,High,Tier 3,Supermarket Type1,3861.64,38,FD,High
FDV22,14.85,Regular,0.009958941,Snack Foods,157.963,OUT045,2002,Medium,Tier 2,Supermarket Type1,2816.334,23,FD,High
FDO40,17.1,Low Fat,0.032678839,Frozen Foods,150.7392,OUT049,1999,Medium,Tier 1,Supermarket Type1,3131.9232,26,FD,High
FDD21,10.3,Regular,0.07371873,Fruits and Vegetables,115.0176,OUT013,1987,High,Tier 3,Supermarket Type1,4122.6336,38,FD,Medium
FDO36,19.7,Low Fat,0.077849003,Baking Goods,179.166,OUT013,1987,High,Tier 3,Supermarket Type1,3056.022,38,FD,High
FDV34,10.695,Regular,0.011443222,Snack Foods,73.5038,OUT049,1999,Medium,Tier 1,Supermarket Type1,1478.076,26,FD,Low
NCY18,7.285,Low Fat,0.031214809,Household,177.1054,OUT045,2002,Medium,Tier 2,Supermarket Type1,2626.581,23,NC,High
NCM54,17.7,LF,0.051146565,Household,127.3678,OUT018,2009,Medium,Tier 3,Supermarket Type2,3306.3628,16,NC,Medium
FDB59,18.25,Low Fat,0.015302653,Snack Foods,198.0084,OUT049,1999,Medium,Tier 1,Supermarket Type1,793.6336,26,FD,High
FDS45,5.175,Regular,0.04937018,Snack Foods,106.7622,OUT010,1998,Medium,Tier 3,Grocery Store,211.7244,27,FD,Medium
FDV24,5.635,Low Fat,0.074331188,Baking Goods,148.705,OUT049,1999,Medium,Tier 1,Supermarket Type1,1198.44,26,FD,Medium
FDD46,6.035,Low Fat,0.236433601,Snack Foods,155.5998,OUT010,1998,Medium,Tier 3,Grocery Store,153.7998,27,FD,High
FDQ39,14.8,Low Fat,0.081372267,Meat,191.4846,OUT018,2009,Medium,Tier 3,Supermarket Type2,3057.3536,16,FD,High
FDD52,18.25,Regular,0.18329488,Dairy,111.657,OUT046,1997,Small,Tier 1,Supermarket Type1,1537.998,28,FD,Medium
FDL39,16.1,Regular,0.06358934,Dairy,179.4318,OUT018,2009,Medium,Tier 3,Supermarket Type2,360.8636,16,FD,High
FDV02,16.75,Low Fat,0.060792265,Dairy,170.4106,OUT018,2009,Medium,Tier 3,Supermarket Type2,513.3318,16,FD,High
FDE11,17.7,Regular,0.075183515,Starchy Foods,184.3924,OUT046,1997,Small,Tier 1,Supermarket Type1,4257.1252,28,FD,High
NCU54,8.88,Low Fat,0.098775709,Household,208.927,OUT049,1999,Medium,Tier 1,Supermarket Type1,7130.718,26,NC,Very High
FDR43,18.2,Low Fat,0.270300331,Fruits and Vegetables,38.319,OUT010,1998,Medium,Tier 3,Grocery Store,109.857,27,FD,Low
FDD51,11.15,low fat,0.119852889,Dairy,44.9744,OUT013,1987,High,Tier 3,Supermarket Type1,498.0184,38,FD,Low
FDO60,20,LF,0.034563936,Baking Goods,45.3086,OUT017,2007,Medium,Tier 2,Supermarket Type1,490.6946,18,FD,Low
NCS06,7.935,Low Fat,0.031710329,Household,263.091,OUT013,1987,High,Tier 3,Supermarket Type1,5522.811,38,NC,Very High
FDX50,20.1,LF,0.074778547,Dairy,110.7228,OUT045,2002,Medium,Tier 2,Supermarket Type1,1657.842,23,FD,Medium
